index,ID,SMILES,InChIKey,Solubility,split
2874,A-523,[H+].[NH4+].[F-].[F-],KVBCYCWRDBDGBG-UHFFFAOYSA-N,1.0233941334,1
2875,A-5230,CC(O)CN(CC(C)O)CC(C)O,SLINHMUFWFWBMU-UHFFFAOYSA-N,0.4173208759,1
2876,A-5231,[Cl-].NCCCC[C@H](N)C(O)=O.[H+],BVHLGVCQOALMSV-JEDNCBNOSA-N,0.4373479501,1
2877,A-5232,[Na+].CC(C)(C[S]([O-])(=O)=O)NC(=O)C=C,FWFUWXVFYKCSQA-UHFFFAOYSA-M,0.3386928662,1
2878,A-5233,CC1(O)CC(C)(O)OO1,ODQWDBNAMVRLSR-UHFFFAOYSA-N,0.5714408419,1
2879,A-5234,NCCNCCNCCNCCNCCN,LSHROXHEILXKHM-UHFFFAOYSA-N,0.3327787326,1
2880,A-5235,CN(C)CCCNC1CC(C)(C)NC(C)(C)C1,QYNFXDVIHNENBG-UHFFFAOYSA-N,0.316191362,1
2881,A-5236,[Ni++].O[P](O)([O-])=O.O[P](O)([O-])=O,LCFKXCNZLIBDOX-UHFFFAOYSA-L,0.2964249182,1
2882,A-5237,[Na+].CC(C)COC(=O)CC(C(=O)OCC(C)C)[S]([O-])(=O)=O,NTWXWSVUSTYPJH-UHFFFAOYSA-M,0.1773743212,1
2883,A-5238,[Na+].CC(C)CC(C)OC(=O)CC(C(=O)OC(C)CC(C)C)[S]([O-])(=O)=O,BTJYKXPSPBJJDQ-UHFFFAOYSA-M,0.1096259345,1
2884,A-5239,[Na+].CCCCC(CC)CO[S]([O-])(=O)=O,DGSDBJMBHCQYGN-UHFFFAOYSA-M,0.3329637961,1
2885,A-5240,[Na+].CCC([O-])=O,JXKPEJDQGNYQSM-UHFFFAOYSA-M,0.716422901,1
2886,A-5241,[Na+].[Na+].[Na+].OC1=CC(=O)\C(C=C1N=Nc2ccc(N=Nc3ccc(Nc4ccc(cc4[S]([O-])(=O)=O)[N+]([O-])=O)cc3)c5c2cccc5[S]([O-])(=O)=O)=N/Nc6ccc(Nc7ccc(cc7[S]([O-])(=O)=O)[N+]([O-])=O)cc6,KYKONKUSIIGFJP-QJRWVWFOSA-K,-0.3225773366,1
2887,A-5242,Cc1ccc(cc1)[S](O)(=O)=O.CC2(C)CC(N)CC(C)(CN)C2,ZBVBXDSQFYHMPD-UHFFFAOYSA-N,0.1572981869,1
2888,A-5243,[Na+].[O-]C(=O)C=C,NNMHYFLPFNGQFZ-UHFFFAOYSA-M,0.7150841112,1
2889,A-5244,[OH-].C[N+](C)(C)CCO,KIZQNNOULOCVDM-UHFFFAOYSA-M,0.6032053211,1
2890,A-5245,[Na+].[K+].Oc1ccc2ccccc2c1N=Nc3ccc(cc3)N=Nc4cccc(c4)[S](=O)(=O)Nc5ccc6cc(cc(c6c5)[S]([O-])(=O)=O)[S]([O-])(=O)=O,UFYJXIFCPOCDND-UHFFFAOYSA-L,-1.2096462437,1
2891,A-5246,CC(CCN)CC(C)(C)CN,JCUZDQXWVYNXHD-UHFFFAOYSA-N,0.4781562173,1
2892,A-5247,[Na+].CCCCCCCCO[S]([O-])(=O)=O,WFRKJMRGXGWHBM-UHFFFAOYSA-M,0.2872063056,1
2893,A-5248,CCNc1ccc(cc1C)C(c2ccc(NCC)c(C)c2)=C3C=CC(=NCC)C(=C3)C.CC(O)=O,ULVODSYPARVTIB-UHFFFAOYSA-N,-1.0232212865,1
2894,A-5249,CCCCCCCCCCCC(=O)NCCC[N+](C)(C)C.CO[S]([O-])(=O)=O,LTERAWRIKDPXBF-UHFFFAOYSA-N,-0.011381165,1
2895,A-525,Nc1nc(N)nc(n1)c2ccccc2,GZVHEAJQGPRDLQ-UHFFFAOYSA-N,-2.4941685135,1
2896,A-5251,[Na+].CCCCCCC(CCCC)CO[S]([O-])(=O)=O,QHVJMQSXCDOHMT-UHFFFAOYSA-M,0.142087324,1
2897,A-5253,[Na+].[Na+].[Na+].[Na+].[Na+].NC(=O)Nc1cc(Nc2nc(Cl)nc(Nc3cc(N)c(cc3N=Nc4ccc(cc4)[S](=O)(=O)CCO[S]([O-])(=O)=O)[S]([O-])(=O)=O)n2)ccc1N=Nc5cc6c(cc(cc6[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc5[S]([O-])(=O)=O,TWIRQKNQTOUPOY-UHFFFAOYSA-I,-0.5105575438,1
2898,A-5254,[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc(cc1)N=Nc2ccc(N\N=C\3C(=O)c4ccc(NC(=O)Nc5ccc6C(=O)C(=N/Nc7ccc(cc7[S]([O-])(=O)=O)N=Nc8ccc(cc8)[S]([O-])(=O)=O)\C(=Cc6c5)[S]([O-])(=O)=O)cc4C=C3[S]([O-])(=O)=O)c(c2)[S]([O-])(=O)=O,LDCKXVAPQFUIOI-ZFLDVXHKSA-H,-0.5694985454,1
2899,A-5255,[Li+].CCCCCCCCCCCCO[S]([O-])(=O)=O,YFVGRULMIQXYNE-UHFFFAOYSA-M,0.10896299,1
2900,A-5256,[Na+].CCCCCCCCCCO[S]([O-])(=O)=O,XZTJQQLJJCXOLP-UHFFFAOYSA-M,0.1029880533,1
2901,A-5257,[K+].[Fe+3].[O-]C(=O)CN(CCN(CC([O-])=O)CC([O-])=O)CC([O-])=O,ZXSCVYQKZLXHBR-UHFFFAOYSA-J,-0.0920128034,1
2902,A-5258,CCCCCCCC\C=C/CCCCCCCC(=O)N(C)CC(O)=O.OCCN(CCO)CCO,FUUGOUJDTGRGMR-GMFCBQQYSA-N,0.7757804055,1
2903,A-526,CC(C)(C)C1CCC(CC1)OC(=O)C=C,LAIJAUHBAWLPCO-UHFFFAOYSA-N,-3.539328096,1
2904,A-5260,OCC(O)=O,AEMRFAOFKBGASW-UHFFFAOYSA-N,0.5960163257,1
2905,A-5261,[H+].[Cl-].CN(C)C(=N)N=C(N)N,OETHQSJEHLVLGH-UHFFFAOYSA-N,0.257987497,1
2906,A-5262,N#CCN(CC#N)CC#N,LJAIDEYQVIJERM-UHFFFAOYSA-N,-1.6475578342,1
2907,A-5263,[K+].CCCCCCCC\C=C/CCCCCCCC(=O)N(C)CC([O-])=O,XNDDBWAGMIMDPB-GMFCBQQYSA-M,-0.1215920041,1
2908,A-5264,CC(C)OC(C)=O,JMMWKPVZQRWMSS-UHFFFAOYSA-N,-0.5467680909,1
2909,A-5265,CC(=O)OCC(=C)COC(C)=O,FKAKGSJLTBVQOP-UHFFFAOYSA-N,-0.7796166704,1
2910,A-5266,Cc1ccccc1O[P](S)(=S)Oc2ccccc2C,DFVPPGZSXADRCW-UHFFFAOYSA-N,-1.0605299646,1
2911,A-5267,CCCC(CCC)CCCC1COCCN1CCO,QSFOWAYMMZCQNF-UHFFFAOYSA-N,0.9642581623,1
2912,A-5268,[Na+].CNCC[S]([O-])(=O)=O,KKDONKAYVYTWGY-UHFFFAOYSA-M,0.1906881396,1
2913,A-5270,[Al+3].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Cl-].[Ti+4],ZMKAVICCBWPNSR-UHFFFAOYSA-G,-0.1112894041,1
2914,A-5273,[Na+].[Na+].Nc1c2C(=O)c3ccccc3C(=O)c2c(Nc4cccc(c4)[S](=O)(=O)CCO[S]([O-])(=O)=O)cc1[S]([O-])(=O)=O,KUIXZSYWBHSYCN-UHFFFAOYSA-L,-0.4545358261,1
2915,A-5274,O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12,KLDXJTOLSGUMSJ-JGWLITMVSA-N,1.1774501829,1
2916,A-5276,NCc1ccc(CN)cc1,ISKQADXMHQSTHK-UHFFFAOYSA-N,1.1750718055,1
2917,A-5277,COC1COC2C(COC12)OC,MEJYDZQQVZJMPP-UHFFFAOYSA-N,1.0599918174,1
2918,A-5278,[Na+].[Na+].[O-][S](=O)(=O)c1cc2ccc(nc2c(c1)[S]([O-])(=O)=O)C3C(=O)c4ccccc4C3=O,FZUOVNMHEAPVBW-UHFFFAOYSA-L,-0.3778369537,1
2919,A-5279,[NH4+].COc1cc(c(C)cc1NC(=O)CC(C)=O)[S]([O-])(=O)=O,ZPDRZMNAFLBUOA-UHFFFAOYSA-N,-0.2018762227,1
2920,A-5280,[Na+].[Na+].[Na+].[Na+].Oc1cc(O)c(cc1N=Nc2ccc(Nc3ccc(cc3[S]([O-])(=O)=O)[N+]([O-])=O)cc2)N=Nc4cc(cc5cc(c(N=Nc6ccc(Nc7ccc(cc7[S]([O-])(=O)=O)[N+]([O-])=O)cc6)c(O)c45)[S]([O-])(=O)=O)[S]([O-])(=O)=O,YEYRLCHTGWGSQF-UHFFFAOYSA-J,-0.7667514499,1
2921,A-5281,[Na+].[Na+].[O-][S](=O)(=O)c1cccc(c1)N=Nc2ccc(N=Nc3ccc(Nc4ccccc4)c5c3cccc5[S]([O-])(=O)=O)c6ccccc26,XPRMZBUQQMPKCR-UHFFFAOYSA-L,-0.5325397259,1
2922,A-5282,CCCCCCCCCCCCN(CCCN)CCCN,NYNKJVPRTLBJNQ-UHFFFAOYSA-N,-0.1977113735,1
2923,A-5283,COc1cc(ccc1NC(=O)c2ccc(cc2)N=Nc3c(O)nc(NC#N)nc3[O-])N=Nc4ccc5cc(cc(c5c4)[S]([O-])(=O)=O)[S]([O-])(=O)=O.OCC[NH+](CCO)CCO.OCC[NH+](CCO)CCO.OCC[NH+](CCO)CCO,ZVINZNDATUGYAW-UHFFFAOYSA-N,-0.8216489824,1
2924,A-5284,[Na+].CC(C)CCCCCCCOC(=O)CC(C(=O)OCCCCCCCC(C)C)[S]([O-])(=O)=O,XXIOSJPZBMCGGL-UHFFFAOYSA-M,-0.4691061177,1
2925,A-5285,[H+].[Cl-].CC(C)(N=NC(C)(C)C(N)=N)C(N)=N,QMYCJCOPYOPWTI-UHFFFAOYSA-N,-0.1451393328,1
2926,A-5290,[Cl-].COC[P+](c1ccccc1)(c2ccccc2)c3ccccc3,SJFNDMHZXCUXSA-UHFFFAOYSA-M,0.5063442706,1
2927,A-5291,[NH4+].[Cl-].[Cl-].[Cl-].[Cl-].[Au+3],WPEJSSRSFRWYJB-UHFFFAOYSA-K,0.4889459305,1
2928,A-5293,[Ca++].[O-][PH]([O-])=O,OMAAXMJMHFXYFY-UHFFFAOYSA-L,0.9487769325,1
2929,A-5295,N.N.N.N.[Pd++].CC([O-])=O.CC([O-])=O,WSHXNSFLJBJEGA-UHFFFAOYSA-L,0.5414259625,1
2930,A-5299,CC(CO)(CO)C=O,CBIFNLUPCWCNQT-UHFFFAOYSA-N,0.9289333763,1
2931,A-53,CC(C)CCCCCCc1ccc(O)cc1,JSFITYFUKSFPBZ-UHFFFAOYSA-N,-4.5872500246,1
2932,A-5300,NCCNCCNCCN.NCCN(CCN)CCN,KOJAIESBSPUXIB-UHFFFAOYSA-N,0.5339097655,1
2933,A-5301,NCCNCCNCCNCCN.NCCNCCN(CCN)CCN,FQBUBHQWFYTJPE-UHFFFAOYSA-N,0.4218033312,1
2934,A-5303,CN(C)CCCN,IUNMPGNGSSIWFP-UHFFFAOYSA-N,0.9906298514,1
2935,A-5304,[Cl-].CCN(CCC[NH+](C)C)C#N,FDXPUDRRFDHONO-UHFFFAOYSA-N,0.7173642944,1
2936,A-5305,CCC1(CO)COCOC1,BGFBWRWYROQISE-UHFFFAOYSA-N,0.8350942171,1
2937,A-5307,CC(C)(C)CCCCCCCC(O)=O,FZUWYUIYVKESIP-UHFFFAOYSA-N,-2.1113969493,1
2938,A-5308,CN1CCCN(C)C1=O,GUVUOGQBMYCBQP-UHFFFAOYSA-N,0.8921966739,1
2939,A-5310,OCC1CN2CCN1CC2,MPJZCYUPWINKPK-UHFFFAOYSA-N,0.8470942954,1
2940,A-5311,CN1CCN(C)CC1,RXYPXQSKLGGKOL-UHFFFAOYSA-N,0.9423643206,1
2941,A-5312,CCOCCOCCOC,CNJRPYFBORAQAU-UHFFFAOYSA-N,0.8291459355,1
2942,A-5313,CCN1CCCC1=O,ZFPGARUNNKGOBB-UHFFFAOYSA-N,0.9463070612,1
2943,A-5314,OCCCOC(=O)C=C,QZPSOSOOLFHYRR-UHFFFAOYSA-N,0.8855791863,1
2944,A-5315,Cn1ccnc1,MCTWTZJPVLRJOU-UHFFFAOYSA-N,1.0856251051,1
2945,A-5316,CC(O)CN(CCCN(C)C)CCCN(C)C,NWDRKFORNVPWLY-UHFFFAOYSA-N,0.6101059749,1
2946,A-5317,NCCOCCN,GXVUZYLYWKWJIM-UHFFFAOYSA-N,0.9823282162,1
2947,A-5318,COCCOCCOCCOCCOC,ZUHZGEOKBKGPSW-UHFFFAOYSA-N,0.6530976581,1
2948,A-5319,COCCOCCOCCOC,YFNKIDBQEZZDLK-UHFFFAOYSA-N,0.7490240663,1
2949,A-5320,CC1CNCC(C)O1,HNVIQLPOGUDBSU-UHFFFAOYSA-N,0.9386380084,1
2950,A-5323,NCCO.OC(=O)CS,XTJCJAPNPGGFED-UHFFFAOYSA-N,0.8147327303,1
2951,A-5324,CC(CCC(O)=O)C(O)=O,AQYCMVICBNBXNA-UHFFFAOYSA-N,0.8352249535,1
2952,A-5325,OC(=O)CC(=O)C(O)=O,KHPXUQMNIQBQEV-UHFFFAOYSA-N,0.8791925338,1
2953,A-5326,OCC(O)COCC(O)CO,GPLRAVKSCUXZTP-UHFFFAOYSA-N,0.7794395395,1
2954,A-5327,Cl.CC1=C(CCCl)C(=O)N2CCCCC2=N1,OPYLAGAQMHMBNY-UHFFFAOYSA-N,0.57976692,1
2955,A-5328,OCN1C(NC(=O)NCNC(=O)NC2N(CO)C(=O)NC2=O)C(=O)NC1=O,ZCTXEAQXZGPWFG-UHFFFAOYSA-N,0.4108359648,1
2956,A-5329,NCC(O)CO,KQIGMPWTAHJUMN-UHFFFAOYSA-N,1.0404339534,1
2957,A-533,Brc1ccc(Br)c(C=C)c1,KWVKCGGJLLNVSC-UHFFFAOYSA-N,-4.5787304077,1
2958,A-5331,Cc1[nH]ncc1,XKVUYEYANWFIJX-UHFFFAOYSA-N,1.0856251051,1
2959,A-5332,CC(=O)CC(N)=O,GCPWJFKTWGFEHH-UHFFFAOYSA-N,0.9952273665,1
2960,A-5333,OCC1COC(=O)O1,JFMGYULNQJPJCY-UHFFFAOYSA-N,0.9277942328,1
2961,A-5334,CC(=O)N1CCOCC1,KYWXRBNOYGGPIZ-UHFFFAOYSA-N,0.8888753261,1
2962,A-5335,OCCOCC(COCCO)OCCO,UCYLROVJSUACAD-UHFFFAOYSA-N,0.6492617384,1
2963,A-5336,[Cl-].C[N+](C)(C)C,OKIZCWYLBDKLSU-UHFFFAOYSA-M,0.9601894459,1
2964,A-5337,CN(C)C(=O)CC(C)=O,YPEWWOUWRRQBAX-UHFFFAOYSA-N,0.8888753261,1
2965,A-5338,CN(C)CCCNC=O,WFBDWTZOYPUBQZ-UHFFFAOYSA-N,0.8854190372,1
2966,A-5340,CNC=O,ATHHXGZTWNVVOU-UHFFFAOYSA-N,1.2286477338,1
2967,A-5342,[NH4+].[O-]C(=O)CS,ZZTCCAPMZLDHFM-UHFFFAOYSA-N,0.96197626,1
2968,A-5344,OCCN(CCO)CCO.OCCN(CCO)CCO.OC(=O)CCCCCCCCCCC(O)=O,ONJCEWDYMQEPNH-UHFFFAOYSA-N,0.2768038328,1
2969,A-5345,CN(CCCN)CCCN,KMBPCQSCMCEPMU-UHFFFAOYSA-N,0.8378838589,1
2970,A-5346,[Cl-].[Cs+],AIYUHDOJVYHVIT-UHFFFAOYSA-M,0.7737662421,1
2971,A-5347,[OH-].[Cs+],HUCVOHYBFXVBRW-UHFFFAOYSA-M,0.8241636018,1
2972,A-5348,[Ca++].OCC1OB(O)OC1C(O)C(O)C([O-])=O.OCC2OB(O)OC2C(O)C(O)C([O-])=O,SSKRIDIHZLFJCG-UHFFFAOYSA-L,0.3169727848,1
2973,A-5349,NCCO.NCCO.OC(O)=O,KCNRUFVEYNBDQY-UHFFFAOYSA-N,0.7347292364,1
2974,A-535,Cc1ccccc1NC(=O)c2cc3ccccc3cc2O,FBLAHUMENIHUGG-UHFFFAOYSA-N,-4.6234419541,1
2975,A-5350,[Cs+].[Cs+].[O-][S]([O-])(=O)=O,FLJPGEWQYJVDPF-UHFFFAOYSA-L,0.4414438192,1
2976,A-5351,[K+].OC(=O)CCCCC(O)=O,WXRGTYANXHSUOX-UHFFFAOYSA-N,0.7322652277,1
2977,A-5352,[Na+].[Na+].CCN(Cc1cccc(c1)[S]([O-])(=O)=O)c2ccc(cc2)N=Nc3ccc(N=Nc4cccc(c4)[S]([O-])(=O)=O)c5ccccc35,GYGVRMLIQVFLPE-UHFFFAOYSA-L,0.171543767,1
2978,A-5353,[Na+].[Na+].Nc1ccc(NNC2=C3C(=O)C=C(C=C3C=CC2=N)[S]([O-])(=O)=O)c(c1)[S]([O-])(=O)=O,IFEUYSFKZJGJAD-UHFFFAOYSA-L,0.316586399,1
2979,A-5354,CC(=O)OCCOCCOCCOC(C)=O,OVOUKWFJRHALDD-UHFFFAOYSA-N,0.6303241084,1
2980,A-5355,CCOC(=O)N1CCC(=O)CC1,LUBGFMZTGFXIIN-UHFFFAOYSA-N,0.7665063868,1
2981,A-5356,CCC[NH2+]CC,XCVNDBIXFPGMIW-UHFFFAOYSA-O,1.0546594571,1
2982,A-5357,[Cl-].[Cl-].[Cl-].[In+3],PSCMQHVBLHHWTO-UHFFFAOYSA-K,0.6552600369,1
2983,A-5359,NC(=O)c1ccc[n+](c1)C2OC(CO[P]([O-])(=O)O[P](O)(=O)OCC3OC(C(O)C3O)n4cnc5c(N)ncnc45)C(O)C2O,BAWFJGJZGIEFAR-UHFFFAOYSA-N,0.1782048938,1
2984,A-5361,O=C1CCCCCO1,PAPBSGBWRJIAAV-UHFFFAOYSA-N,0.9425469123,1
2985,A-5362,O=C1CCCO1,YEJRWHAVMIAJKC-UHFFFAOYSA-N,1.0650472922,1
2986,A-5363,C1CCNCC1,NQRYJNQNLNOLGT-UHFFFAOYSA-N,1.0698153477,1
2987,A-5364,[K+].[S-]C#N,ZNNZYHKDIALBAK-UHFFFAOYSA-M,1.0124096986,1
2988,A-5365,[K+].[O-][P](=O)(OCc1ccccc1)OCc2ccccc2,MTTPUPNRZRSDDM-UHFFFAOYSA-M,0.499854127,1
2989,A-5367,OCC#C,TVDSBUOJIPERQY-UHFFFAOYSA-N,1.2513159198,1
2990,A-5368,OCCCO,YPFDHNVEDLHUCE-UHFFFAOYSA-N,1.1186438786,1
2991,A-5370,OCc1cccnc1,MVQVNTPHUGQQHK-UHFFFAOYSA-N,0.9620638041,1
2992,A-5371,[Na+].CCCCC(CC)C([O-])=O,VYPDUQYOLCLEGS-UHFFFAOYSA-M,0.779379433,1
2993,A-5372,[Na+].COCCOCCOc1cc(Nc2c(C)cc(C)c(c2C)[S]([O-])(=O)=O)c3C(=O)c4ccccc4C(=O)c3c1N,JHAWQFNAZVTBHV-UHFFFAOYSA-M,0.2391231024,1
2994,A-5373,[Na+].CCOC(=O)c1ccc([O-])cc1,QYNMSPKSYXPZHG-UHFFFAOYSA-M,0.7254773119,1
2995,A-5374,[Na+].CCO[P]([S-])(=S)OCC,ZKDDJTYSFCWVGS-UHFFFAOYSA-M,0.6814775579,1
2996,A-5375,[Na+].CC(C)CO[P]([S-])(=S)OCC(C)C,FOYPFIDVYRCZKA-UHFFFAOYSA-M,0.5778568301,1
2997,A-5376,[Na+].[S-]C#N,VGTPCRGMBIAPIM-UHFFFAOYSA-M,1.0911130427,1
2998,A-5379,CC(C)COC(C)(C)C,UPOMCDPCTBJJDA-UHFFFAOYSA-N,0.8852856246,1
2999,A-5380,C[N+](C)(C)C.OC(=O)c1ccccc1C([O-])=O,KQTFRASJMFIJPC-UHFFFAOYSA-M,0.6211099353,1
3000,A-5381,[OH-].C[N+](C)(C)C,WGTYBPLFGIVFAS-UHFFFAOYSA-M,1.040224269,1
3001,A-5382,[Na+].[Na+].[Na+].Cc1cc(N\N=C\2C=CC(=O)C(=C2)C([O-])=O)c(OCCC[S]([O-])(=O)=O)cc1N=Nc3ccc(cc3[S]([O-])(=O)=O)[N+]([O-])=O,NVTFYQAUYQYBHO-WULDFMMKSA-K,0.1614506129,1
3002,A-5383,[Zn++].[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O,MFXMOUUKFMDYLM-UHFFFAOYSA-H,0.5928981548,1
3003,A-5385,CC1(C)CC(O)CC(C)(C)N1,VDVUCLWJZJHFAV-UHFFFAOYSA-N,-0.1966099864,1
3004,A-5386,NCCN1CCNCC1,IMUDHTPIFIBORV-UHFFFAOYSA-N,-0.1112860429,1
3005,A-5387,CC(C)OCCO,HCGFUIQPSOCUHI-UHFFFAOYSA-N,-0.0176551044,1
3006,A-5388,NC(=O)CCNCCO,WRLAXUYIDLSRHV-UHFFFAOYSA-N,-0.1211098882,1
3007,A-5389,CCN(CC)c1ccc(cc1)[C+](c2ccccc2)c3ccc(cc3)N(CC)CC.CC([O-])=O,ZACIFCVOARIOBT-UHFFFAOYSA-M,-0.6479880176,1
3008,A-539,COC(=O)c1nc(Cl)c(Cl)nc1N,USYMCUGEGUFUBI-UHFFFAOYSA-N,-4.5348386091,1
3009,A-5391,CO[P](C)(=O)OC,VONWDASPFIQPDY-UHFFFAOYSA-N,-0.0936877841,1
3010,A-5392,CO[P+](=O)OC,YLFBFPXKTIQSSY-UHFFFAOYSA-N,-0.0375898257,1
3011,A-5395,CN(C)[P+](CC1CCCCC1)(N(C)C)N(C)C.F[B-](F)(F)F,GOLIFAGXKWMYJQ-UHFFFAOYSA-N,-1.5071434524,1
3012,A-5396,FC(F)(F)C(F)(F)C(=O)C(F)(C(F)(F)F)C(F)(F)F,RMLFHPWPTXWZNJ-UHFFFAOYSA-N,-1.4997434273,1
3013,A-5397,[Cl-].[Cl-].[Cl-].[Cl-].[Pd++].[H+].[H+],RPYSFYBAYJBKCR-UHFFFAOYSA-L,-1.3983706153,1
3014,A-5398,[Pd++].[O-][N+]([O-])=O.[O-][N+]([O-])=O,GPNDARIEYHPYAY-UHFFFAOYSA-N,-1.3625352504,1
3015,A-5399,[Na+].[Na+].[Na+].[Na+].[O-][S](=O)(=O)c1ccc(c(c1)N=Nc2ccc(N=Nc3ccc(N\N=C4/C(=O)C(=Cc5cc(Nc6ccccc6)ccc45)[S]([O-])(=O)=O)c7ccccc37)c8cc(ccc28)[S]([O-])(=O)=O)[S]([O-])(=O)=O,WVAXYCNDKXJNGU-MNACUSLPSA-J,-2.0236334836,1
3016,A-54,CC(=C)c1cccc(c1)C(C)=C,IBVPVTPPYGGAEL-UHFFFAOYSA-N,-4.4511392252,1
3017,A-5402,OCCN(CCO)C(=O)CCCCCCCCC=C,NGENVFQAIKEQNS-UHFFFAOYSA-N,-2.7615135856,1
3018,A-5404,CC(C)=CCCC(C)(OC=O)C=C,JZOCDHMHLGUPFI-UHFFFAOYSA-N,-4.0405904263,1
3019,A-5405,O=C1NC(=CC=N1)NC(=O)c2ccccc2,XBDUZBHKKUFFRH-UHFFFAOYSA-N,-5.1596802151,1
3020,A-5406,Nc1c(I)c(C([O-])=O)c(I)c(C([O-])=O)c1I,JEZJSNULLBSYHV-UHFFFAOYSA-L,-1.569622787,1
3021,A-5407,CCCCCCCCCCCCc1ccccc1[S](O)(=O)=O.CC(C)(N)CO,VXMUUMWPUFLERR-UHFFFAOYSA-N,0.2137915766,1
3022,A-5408,OC(=O)\C=C/C(=O)OCCOCCOCCOC(=O)\C=C/C(O)=O,JWAZLOQEHBHDGM-CCAGOZQPSA-N,0.1595325622,1
3023,A-541,O1[Pb]O[Pb]2O[Pb]1O2,XMFOQHDPRMAJNU-UHFFFAOYSA-N,-4.0080532109,1
3024,A-5410,[Na+].[Na+].CC(CCO[S](=O)(=O)c1ccccc1)[N-]c2ccc([N-]C(C)CCO[S](=O)(=O)c3ccccc3)c4C(=O)c5ccccc5C(=O)c24,LTFVYMXQNXRKJK-UHFFFAOYSA-L,-0.4376461112,1
3025,A-5412,[Na+].[Cr+3].[O-]c1cc(c2ccccc2c1N=Nc3ccc4cccc(c4c3[O-])[S]([O-])(=O)=O)[S]([O-])(=O)=O,FZEAZTGOZSYASU-UHFFFAOYSA-J,-1.171951452,1
3026,A-5413,Fc1cccc2CC(=O)Nc12,VMUIOEOYZHJLEZ-UHFFFAOYSA-N,-2.2251369084,1
3027,A-5414,CC(C)CCCCCCCOCCCNCCCN,LMVFSACRPDMFSQ-UHFFFAOYSA-N,-3.2048809276,1
3028,A-5416,[Na+].[Na+].Nc1ccc(N=Nc2ccc(NC(=O)c3ccc(cc3)N=Nc4c(N)c5C(=O)C(=N/Nc6ccccc6)/C(=Cc5cc4[S]([O-])(=O)=O)[S]([O-])(=O)=O)cc2)c(N)c1,GTPLMWARUUYSDH-OUXZIXCQSA-L,-1.3406827143,1
3029,A-5417,[Ce].[Ce].[O-]C(=O)C([O-])=O,VMQRILJWEHBRPV-UHFFFAOYSA-L,-4.8732958362,1
3030,A-542,CCCCCCCC\C=C/CCCCCCCC(=O)N(CCCC)CCCC,YMGHPIVBMBXPCR-NXVVXOECSA-N,-4.7889854408,1
3031,A-5423,CCCCCCC(=O)OCC(CC)(CO)COC(=O)CCCC,CIPBJDPIFXKOLJ-UHFFFAOYSA-N,-5.982567027,1
3032,A-5425,CCCCCCCC[Sn]1(CCCCCCCC)OC(=O)CS1,KEUUHXDTZRYITO-UHFFFAOYSA-L,-6.4456261549,1
3033,A-5426,CCOC(=O)C1CCC(CC1)C(=O)OCC,KRJHRNUTLDTSKY-UHFFFAOYSA-N,-2.2512731137,1
3034,A-5428,[Sr++].[O-][Ti]([O-])=O,VEALVRVVWBQVSL-UHFFFAOYSA-N,-6.5279992996,1
3035,A-5429,ClCCCN1CCOCC1,PIAZYBLGBSMNLX-UHFFFAOYSA-N,0.786089298,1
3036,A-543,CC(=C)C(=O)OC1CC2CCC1(C)C2(C)C,IAXXETNIOYFMLW-UHFFFAOYSA-N,-4.5442204359,1
3037,A-5431,[Y+3].[O-][N+]([O-])=O.[O-][N+]([O-])=O.[O-][N+]([O-])=O,BXJPTTGFESFXJU-UHFFFAOYSA-N,0.5453241375,1
3038,A-5432,CC1=C(C#N)C(=O)N(CCC(O)=O)C(=C1)O,WONCXRLGPXEDCT-UHFFFAOYSA-N,-1.4436540676,1
3039,A-5433,CC1=C(C(N)=O)C(=O)N(CCC(O)=O)C(=C1)O,OQWXGSNZZDHKAP-UHFFFAOYSA-N,-1.6024488726,1
3040,A-5437,CCCCCCCC(=O)NCCCC[C@H](N)C(O)=O,DUZODDYGMSCYMJ-LBPRGKRZSA-N,0.0575708237,1
3041,A-5439,[Na+].[Na+].[Na+].[Na+].[O-][P]([O-])(=O)O[P]([O-])([O-])=O,FQENQNTWSFEDLI-UHFFFAOYSA-J,-0.1942710493,1
3042,A-5440,[Na+].[Na+].[Na+].[O-]O[P]([O-])(=O)CC([O-])=O,PLVJYSAWBBKJQL-UHFFFAOYSA-K,0.301076949,1
3043,A-5442,[H+].[Cl-].CN(C\C=C\C#CC(C)(C)C)Cc1cccc2ccccc12,BWMISRWJRUSYEX-SZKNIZGXSA-N,-1.7198600749,1
3044,A-5443,[Na+].[K+].Nc1c(cc(NC2CCC(CC2)Nc3nc(F)nc(Nc4cc(ccc4[S]([O-])(=O)=O)[S]([O-])(=O)=O)n3)c5C(=O)c6ccccc6C(=O)c15)[S]([O-])(=O)=O,GAMLGDIDSXFYEU-UHFFFAOYSA-K,-0.7569465698,1
